band;album;song;aggregated_word;source;word;count
Alien Sex Fiend;Another Planet;Sample My Sausage;bastard;static;bastard;2
Alien Sex Fiend;Another Planet;Sample My Sausage;bitch;static;bitch;4
Alien Sex Fiend;Another Planet;Sample My Sausage;damn;static;hell;11
Alien Sex Fiend;Another Planet;Sample My Sausage;fuck;static;fuck;6
Alien Sex Fiend;Another Planet;Sample My Sausage;other;static;piss;1
Alien Sex Fiend;Another Planet;Sample My Sausage;shit;static;shit;5
Alien Sex Fiend;Another Planet;So Much to Do - So Little Time...;asshole;static;ass;174
Alien Sex Fiend;Another Planet;So Much to Do - So Little Time...;bastard;static;debil;3
Alien Sex Fiend;Another Planet;So Much to Do - So Little Time...;damn;static;hell;13
Alien Sex Fiend;Another Planet;So Much to Do - So Little Time...;fuck;llm;fuck;1
Alien Sex Fiend;Another Planet;So Much to Do - So Little Time...;other;static;piss;2
Alien Sex Fiend;Another Planet;So Much to Do - So Little Time...;shit;llm;shit;1
Alien Sex Fiend;Another Planet;Spot Your Lucky Warts;asshole;static;ass;9
Alien Sex Fiend;Another Planet;Spot Your Lucky Warts;damn;static;damn;13
Alien Sex Fiend;Another Planet;Spot Your Lucky Warts;fuck;llm;fuck;1
Alien Sex Fiend;Another Planet;Spot Your Lucky Warts;other;static;piss;3
Alien Sex Fiend;Another Planet;Spot Your Lucky Warts;shit;static;crap;16
Alien Sex Fiend;Another Planet;Wild Green Fiendy Liquid;asshole;static;ass;33
Alien Sex Fiend;Another Planet;Wild Green Fiendy Liquid;bastard;llm;bastard;1
Alien Sex Fiend;Another Planet;Wild Green Fiendy Liquid;bitch;static;bitch;4
Alien Sex Fiend;Another Planet;Wild Green Fiendy Liquid;damn;static;hell;5
Alien Sex Fiend;Another Planet;Wild Green Fiendy Liquid;fuck;static;fuck;20
Alien Sex Fiend;Another Planet;Wild Green Fiendy Liquid;shit;static;shit;15
Alien Sex Fiend;Curse;Ain't Got Time to Bleed;asshole;static;dick;1
Alien Sex Fiend;Curse;Ain't Got Time to Bleed;bastard;static;bastard;2
Alien Sex Fiend;Curse;Ain't Got Time to Bleed;bitch;static;bitch;2
Alien Sex Fiend;Curse;Ain't Got Time to Bleed;damn;llm;damn;1
Alien Sex Fiend;Curse;Ain't Got Time to Bleed;fuck;static;fuck;3
Alien Sex Fiend;Curse;Ain't Got Time to Bleed;shit;static;shit;6
Alien Sex Fiend;Curse;Bleeding Reprise;asshole;static;ass;37
Alien Sex Fiend;Curse;Bleeding Reprise;bitch;static;bitch;2
Alien Sex Fiend;Curse;Bleeding Reprise;damn;static;hell;2
Alien Sex Fiend;Curse;Blessing in Disguise;asshole;static;ass;83
Alien Sex Fiend;Curse;Blessing in Disguise;damn;static;hell;8
Alien Sex Fiend;Curse;Blessing in Disguise;shit;static;sra;41
Alien Sex Fiend;Curse;Blessings of the State (extended mix);asshole;static;ass;124
Alien Sex Fiend;Curse;Blessings of the State (extended mix);bastard;static;debil;1
Alien Sex Fiend;Curse;Blessings of the State (extended mix);damn;static;hell;8
Alien Sex Fiend;Curse;Burger Bar Baby;asshole;static;ass;29
Alien Sex Fiend;Curse;Burger Bar Baby;bastard;static;bastard;2
Alien Sex Fiend;Curse;Burger Bar Baby;bitch;static;bitch;11
Alien Sex Fiend;Curse;Burger Bar Baby;damn;static;hell;13
Alien Sex Fiend;Curse;Burger Bar Baby;fuck;static;fuck;24
Alien Sex Fiend;Curse;Burger Bar Baby;shit;static;shit;28
Alien Sex Fiend;Curse;Eat! Eat! Eat! (An Eye for an Eye);asshole;static;ass;14
Alien Sex Fiend;Curse;Eat! Eat! Eat! (An Eye for an Eye);damn;static;hell;2
Alien Sex Fiend;Curse;Eat! Eat! Eat! (An Eye for an Eye);fuck;static;fuck;2
Alien Sex Fiend;Curse;Eat! Eat! Eat! (An Eye for an Eye);shit;static;crap;3
Alien Sex Fiend;Curse;Hands of the Silken;asshole;static;ass;502
Alien Sex Fiend;Curse;Hands of the Silken;bastard;static;bastard;4
Alien Sex Fiend;Curse;Hands of the Silken;damn;static;hell;9
Alien Sex Fiend;Curse;Hands of the Silken;shit;static;crap;2
Alien Sex Fiend;Curse;I Think I;asshole;static;pic;1
Alien Sex Fiend;Curse;Mad Daddy Drives a U.F.O.;asshole;static;ass;13
Alien Sex Fiend;Curse;Mad Daddy Drives a U.F.O.;bastard;static;bastard;6
Alien Sex Fiend;Curse;Mad Daddy Drives a U.F.O.;bitch;static;bitch;3
Alien Sex Fiend;Curse;Mad Daddy Drives a U.F.O.;damn;static;hell;28
Alien Sex Fiend;Curse;Mad Daddy Drives a U.F.O.;fuck;llm;fuck;1
Alien Sex Fiend;Curse;Mad Daddy Drives a U.F.O.;shit;static;shit;5
Alien Sex Fiend;Curse;Stress;bitch;static;bitch;4
Alien Sex Fiend;Curse;Wuthering Wind;asshole;static;ass;29
Alien Sex Fiend;Death Trip;B.B.F.C.;asshole;static;ass;30
Alien Sex Fiend;Death Trip;B.B.F.C.;damn;static;hell;20
Alien Sex Fiend;Death Trip;B.B.F.C.;fuck;static;fuck;11
Alien Sex Fiend;Death Trip;B.B.F.C.;other;static;piss;1
Alien Sex Fiend;Death Trip;B.B.F.C.;shit;static;shit;11
Alien Sex Fiend;Death Trip;Beyond a Psychic Evil;asshole;static;ass;3
Alien Sex Fiend;Death Trip;Beyond a Psychic Evil;fuck;static;fuck;2
Alien Sex Fiend;Death Trip;Dance of the Dead;bitch;static;bitch;9
Alien Sex Fiend;Death Trip;Dance of the Dead;damn;static;damn;5
Alien Sex Fiend;Death Trip;Dance of the Dead;fuck;static;fuck;4
Alien Sex Fiend;Death Trip;Dance of the Dead;shit;llm;shit;1
Alien Sex Fiend;Death Trip;Intensify the Treatment;asshole;static;ass;90
Alien Sex Fiend;Death Trip;Intensify the Treatment;damn;static;hell;7
Alien Sex Fiend;Death Trip;Intensify the Treatment;shit;static;crap;1
Alien Sex Fiend;Death Trip;One Way Ticket;damn;static;damn;2
Alien Sex Fiend;Death Trip;Oops! Wrong Planet;asshole;static;ass;64
Alien Sex Fiend;Death Trip;Oops! Wrong Planet;bastard;llm;bastard;1
Alien Sex Fiend;Death Trip;Oops! Wrong Planet;bitch;static;bitch;3
Alien Sex Fiend;Death Trip;Oops! Wrong Planet;damn;static;hell;9
Alien Sex Fiend;Death Trip;Oops! Wrong Planet;fuck;static;fuck;68
Alien Sex Fiend;Death Trip;Oops! Wrong Planet;other;static;piss;2
Alien Sex Fiend;Death Trip;Oops! Wrong Planet;shit;static;shit;34
Alien Sex Fiend;Death Trip;The Hills Have Eyes;asshole;static;ass;1
Alien Sex Fiend;Death Trip;The Hills Have Eyes;damn;static;hell;2
Alien Sex Fiend;Death Trip;The Hills Have Eyes;fuck;static;fuck;2
Alien Sex Fiend;Death Trip;The Hills Have Eyes;shit;static;shit;4
Alien Sex Fiend;Here Cum Germs;Boots On!;asshole;static;ass;39
Alien Sex Fiend;Here Cum Germs;Boots On!;damn;static;hell;2
Alien Sex Fiend;Here Cum Germs;Death;asshole;static;ass;1
Alien Sex Fiend;Here Cum Germs;You Are Soul;asshole;static;ass;4
Alien Sex Fiend;Here Cum Germs;You Are Soul;bastard;llm;bastard;1
Alien Sex Fiend;Here Cum Germs;You Are Soul;damn;llm;damn;1
Alien Sex Fiend;Here Cum Germs;You Are Soul;fuck;static;fuck;4
Alien Sex Fiend;Here Cum Germs;You Are Soul;shit;llm;shit;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Alien Atmosphere;bitch;static;bitch;4
Alien Sex Fiend;Inferno: The Odyssey Continues;Alien Atmosphere;damn;llm;hell;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Alien Installation;asshole;static;ass;335
Alien Sex Fiend;Inferno: The Odyssey Continues;Alien Installation;bastard;llm;bastard;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Alien Installation;bitch;llm;bitch;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Alien Installation;damn;static;hell;11
Alien Sex Fiend;Inferno: The Odyssey Continues;Alien Installation;fuck;llm;fuck;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Alien Installation;shit;static;crap;7
Alien Sex Fiend;Inferno: The Odyssey Continues;Bad News;asshole;static;ass;3
Alien Sex Fiend;Inferno: The Odyssey Continues;Bad News;fuck;static;fuck;4
Alien Sex Fiend;Inferno: The Odyssey Continues;Bad News;other;static;piss;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Bad News;shit;static;shit;2
Alien Sex Fiend;Inferno: The Odyssey Continues;Death Tune;asshole;static;ass;29
Alien Sex Fiend;Inferno: The Odyssey Continues;Death Tune;bitch;static;bitch;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Death Tune;damn;static;hell;2
Alien Sex Fiend;Inferno: The Odyssey Continues;Death Tune;shit;static;shit;2
Alien Sex Fiend;Inferno: The Odyssey Continues;Dramatic Tune;asshole;static;ass;257
Alien Sex Fiend;Inferno: The Odyssey Continues;Dramatic Tune;damn;static;hell;10
Alien Sex Fiend;Inferno: The Odyssey Continues;Dramatic Tune;shit;static;crap;6
Alien Sex Fiend;Inferno: The Odyssey Continues;Happy Finale;asshole;static;ass;20
Alien Sex Fiend;Inferno: The Odyssey Continues;Happy Finale;damn;static;hell;5
Alien Sex Fiend;Inferno: The Odyssey Continues;Happy Tune;asshole;static;ass;32
Alien Sex Fiend;Inferno: The Odyssey Continues;Happy Tune;bitch;static;bitch;2
Alien Sex Fiend;Inferno: The Odyssey Continues;Happy Tune;damn;static;hell;4
Alien Sex Fiend;Inferno: The Odyssey Continues;Happy Tune;fuck;llm;fuck;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Happy Tune;shit;static;shit;3
Alien Sex Fiend;Inferno: The Odyssey Continues;Human Atmosphere;asshole;static;ass;11
Alien Sex Fiend;Inferno: The Odyssey Continues;Human Atmosphere;bastard;llm;bastard;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Human Atmosphere;bitch;static;bitch;3
Alien Sex Fiend;Inferno: The Odyssey Continues;Human Atmosphere;damn;static;hell;4
Alien Sex Fiend;Inferno: The Odyssey Continues;Human Atmosphere;fuck;static;fuck;8
Alien Sex Fiend;Inferno: The Odyssey Continues;Human Atmosphere;shit;static;shit;4
Alien Sex Fiend;Inferno: The Odyssey Continues;Human Installation;asshole;static;ass;257
Alien Sex Fiend;Inferno: The Odyssey Continues;Human Installation;damn;static;hell;6
Alien Sex Fiend;Inferno: The Odyssey Continues;Human Installation;shit;static;crap;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Inferno;asshole;static;ass;35
Alien Sex Fiend;Inferno: The Odyssey Continues;Inferno;bastard;llm;bastard;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Inferno;bitch;llm;bitch;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Inferno;damn;llm;damn;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Inferno;fuck;llm;fuck;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Inferno;shit;llm;shit;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Inferno (15 of 20 mix);asshole;static;ass;38
Alien Sex Fiend;Inferno: The Odyssey Continues;Inferno (15 of 20 mix);bastard;static;bastard;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Inferno (15 of 20 mix);bitch;static;bitch;3
Alien Sex Fiend;Inferno: The Odyssey Continues;Inferno (15 of 20 mix);damn;static;hell;19
Alien Sex Fiend;Inferno: The Odyssey Continues;Moon Toon;bastard;static;bastard;2
Alien Sex Fiend;Inferno: The Odyssey Continues;Moon Toon;fuck;static;fuck;2
Alien Sex Fiend;Inferno: The Odyssey Continues;Moon Toon;shit;static;shit;14
Alien Sex Fiend;Inferno: The Odyssey Continues;Planet 1;asshole;static;cunt;3
Alien Sex Fiend;Inferno: The Odyssey Continues;Planet 1;fuck;static;fuck;2
Alien Sex Fiend;Inferno: The Odyssey Continues;Planet 2;fuck;llm;fuck;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Planet 2 (Together's Dreamscape mix);asshole;static;ass;36
Alien Sex Fiend;Inferno: The Odyssey Continues;Planet 2 (Together's Dreamscape mix);bitch;static;bitch;8
Alien Sex Fiend;Inferno: The Odyssey Continues;Planet 2 (Together's Dreamscape mix);damn;static;hell;17
Alien Sex Fiend;Inferno: The Odyssey Continues;Planet 2 (Together's Dreamscape mix);fuck;static;fuck;47
Alien Sex Fiend;Inferno: The Odyssey Continues;Planet 2 (Together's Dreamscape mix);shit;static;shit;19
Alien Sex Fiend;Inferno: The Odyssey Continues;Sad Finale;asshole;static;ass;50
Alien Sex Fiend;Inferno: The Odyssey Continues;Sad Finale;damn;static;hell;9
Alien Sex Fiend;Inferno: The Odyssey Continues;Sad Finale;fuck;llm;fuck;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Sad Finale;other;static;piss;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Sad Finale;shit;static;shit;2
Alien Sex Fiend;Inferno: The Odyssey Continues;Space 1;damn;static;damn;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Space 1;fuck;llm;fuck;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Space 2;asshole;static;pic;1
Alien Sex Fiend;Inferno: The Odyssey Continues;Take Off Tune;bitch;static;bitch;9
Alien Sex Fiend;Inferno: The Odyssey Continues;Take Off Tune;damn;static;damn;5
Alien Sex Fiend;Inferno: The Odyssey Continues;Take Off Tune;fuck;static;fuck;4
Alien Sex Fiend;Inferno: The Odyssey Continues;Take Off Tune;shit;llm;shit;1
Alien Sex Fiend;Information Overload;Baby;bastard;static;bastard;2
Alien Sex Fiend;Information Overload;Baby;fuck;static;fuck;2
Alien Sex Fiend;Information Overload;Baby;shit;static;shit;14
Alien Sex Fiend;Information Overload;Five To One;fuck;llm;fuck;1
Alien Sex Fiend;Information Overload;Gotta Have It;asshole;static;pic;1
Alien Sex Fiend;Information Overload;Information Overload;asshole;static;ass;503
Alien Sex Fiend;Information Overload;Information Overload;bastard;static;bastard;4
Alien Sex Fiend;Information Overload;Information Overload;bitch;llm;bitch;1
Alien Sex Fiend;Information Overload;Information Overload;damn;static;hell;9
Alien Sex Fiend;Information Overload;Information Overload;fuck;llm;fuck;1
Alien Sex Fiend;Information Overload;Information Overload;shit;static;crap;3
Alien Sex Fiend;Information Overload;Kiss Arse;damn;static;hell;3
Alien Sex Fiend;Information Overload;Lord Of Thee Sexual Matrix;asshole;static;ass;479
Alien Sex Fiend;Information Overload;Lord Of Thee Sexual Matrix;bastard;static;bastard;1
Alien Sex Fiend;Information Overload;Lord Of Thee Sexual Matrix;damn;static;hell;3
Alien Sex Fiend;Information Overload;Lord Of Thee Sexual Matrix;shit;static;crap;1
Alien Sex Fiend;Information Overload;Motherfucker Burn;asshole;static;ass;33
Alien Sex Fiend;Information Overload;Motherfucker Burn;bastard;llm;bastard;1
Alien Sex Fiend;Information Overload;Motherfucker Burn;bitch;static;bitch;4
Alien Sex Fiend;Information Overload;Motherfucker Burn;damn;static;hell;5
Alien Sex Fiend;Information Overload;Motherfucker Burn;fuck;static;fuck;20
Alien Sex Fiend;Information Overload;Motherfucker Burn;shit;static;shit;15
Alien Sex Fiend;Information Overload;Voices In My Head;asshole;static;ass;1
Alien Sex Fiend;Information Overload;Voices In My Head;fuck;static;fuck;2
Alien Sex Fiend;Information Overload;Voices In My Head;shit;static;shit;3
Alien Sex Fiend;It: The Album;April Showers / Wop Bop...;asshole;static;dick;54
Alien Sex Fiend;It: The Album;April Showers / Wop Bop...;bastard;llm;bastard;1
Alien Sex Fiend;It: The Album;April Showers / Wop Bop...;bitch;static;bitch;37
Alien Sex Fiend;It: The Album;April Showers / Wop Bop...;damn;static;damn;11
Alien Sex Fiend;It: The Album;April Showers / Wop Bop...;fuck;static;fuck;109
Alien Sex Fiend;It: The Album;April Showers / Wop Bop...;other;static;piss;1
Alien Sex Fiend;It: The Album;April Showers / Wop Bop...;shit;static;shit;63
Alien Sex Fiend;It: The Album;Do It Right;asshole;static;ass;2
Alien Sex Fiend;It: The Album;Get Into It;bitch;static;bitch;4
Alien Sex Fiend;It: The Album;Lesson One;asshole;static;ass;56
Alien Sex Fiend;It: The Album;Lesson One;damn;static;damn;1
Alien Sex Fiend;It: The Album;Manic Depression;asshole;static;pic;1
Alien Sex Fiend;It: The Album;Smells Like...;bastard;static;bastard;2
Alien Sex Fiend;It: The Album;Smells Like...;fuck;static;fuck;2
Alien Sex Fiend;It: The Album;Smells Like...;shit;static;shit;14
Alien Sex Fiend;It: The Album;To Be Continued...;asshole;static;ass;8
Alien Sex Fiend;It: The Album;To Be Continued...;bitch;static;bitch;3
Alien Sex Fiend;It: The Album;To Be Continued...;damn;static;hell;7
Alien Sex Fiend;It: The Album;To Be Continued...;fuck;static;fuck;10
Alien Sex Fiend;It: The Album;To Be Continued...;shit;static;shit;5
Alien Sex Fiend;Maximum Security;Depravity Lane (Think I'll take a Trip);asshole;static;pic;1
Alien Sex Fiend;Maximum Security;Depravity Lane (Think I'll take a Trip);fuck;llm;fuck;1
Alien Sex Fiend;Maximum Security;Depravity Lane (Think I'll take a Trip);shit;llm;shit;1
Alien Sex Fiend;Maximum Security;I'm Doing Time in a Maximum Security Twilight Home;damn;static;hell;1
Alien Sex Fiend;Maximum Security;I'm Doing Time in a Maximum Security Twilight Home;fuck;llm;fuck;1
Alien Sex Fiend;Maximum Security;I'm Doing Time in a Maximum Security Twilight Home;shit;llm;shit;1
Alien Sex Fiend;Maximum Security;Mine's Full of Maggots;asshole;static;ass;1
Alien Sex Fiend;Maximum Security;Mine's Full of Maggots;fuck;llm;fuck;1
Alien Sex Fiend;Maximum Security;Mine's Full of Maggots;shit;llm;shit;1
Alien Sex Fiend;Maximum Security;Seconds to Nowhere;asshole;static;ass;20
Alien Sex Fiend;Maximum Security;Seconds to Nowhere;bitch;static;bitch;1
Alien Sex Fiend;Maximum Security;Seconds to Nowhere;damn;static;hell;1
Alien Sex Fiend;Maximum Security;Seconds to Nowhere;fuck;static;fuck;6
Alien Sex Fiend;Maximum Security;Seconds to Nowhere;shit;llm;shit;1
Alien Sex Fiend;Maximum Security;Spies;fuck;llm;f**kin;1
Alien Sex Fiend;Maximum Security;The Beaver Destroys Forests;asshole;static;ass;33
Alien Sex Fiend;Maximum Security;The Beaver Destroys Forests;damn;llm;damn;1
Alien Sex Fiend;Maximum Security;The Beaver Destroys Forests;fuck;static;jeb;1
Alien Sex Fiend;Maximum Security;The Beaver Destroys Forests;shit;static;sra;7
Alien Sex Fiend;Nocturnal Emissions;Room 101;asshole;static;ass;38
Alien Sex Fiend;Nocturnal Emissions;Room 101;damn;static;damn;1
Alien Sex Fiend;Nocturnal Emissions;Room 101;shit;static;sra;3
Alien Sex Fiend;Nocturnal Emissions;Tarot;asshole;static;ass;26
Alien Sex Fiend;Open Head Surgery;Class of '69;asshole;static;ass;11
Alien Sex Fiend;Open Head Surgery;Class of '69;fuck;llm;fuck;1
Alien Sex Fiend;Open Head Surgery;Coma;damn;llm;damn;1
Alien Sex Fiend;Open Head Surgery;Stressed Out!;bitch;static;bitch;4
Alien Sex Fiend;Possessed;Amnesia;asshole;static;ass;15
Alien Sex Fiend;Possessed;Amnesia;shit;static;crap;1
Alien Sex Fiend;Possessed;Bloody Reprisal;asshole;static;ass;335
Alien Sex Fiend;Possessed;Bloody Reprisal;bastard;llm;bastard;1
Alien Sex Fiend;Possessed;Bloody Reprisal;bitch;llm;bitch;1
Alien Sex Fiend;Possessed;Bloody Reprisal;damn;static;hell;11
Alien Sex Fiend;Possessed;Bloody Reprisal;fuck;llm;fuck;1
Alien Sex Fiend;Possessed;Bloody Reprisal;shit;static;crap;7
Alien Sex Fiend;Possessed;Carcass;asshole;static;ass;1
Alien Sex Fiend;Possessed;Carcass;fuck;llm;fuck;1
Alien Sex Fiend;Possessed;Carcass;shit;llm;shit;1
Alien Sex Fiend;Possessed;Ghost in the Machine;asshole;static;ass;354
Alien Sex Fiend;Possessed;Ghost in the Machine;bastard;static;bastard;1
Alien Sex Fiend;Possessed;Ghost in the Machine;damn;static;hell;3
Alien Sex Fiend;Possessed;Ghost in the Machine;shit;static;crap;6
Alien Sex Fiend;Possessed;Gotta Get Back;bastard;llm;bastard;1
Alien Sex Fiend;Possessed;Invisible (The Beyond Mix);asshole;static;ass;97
Alien Sex Fiend;Possessed;Invisible (The Beyond Mix);bastard;static;debil;1
Alien Sex Fiend;Possessed;Invisible (The Beyond Mix);damn;static;hell;4
Alien Sex Fiend;Possessed;Invisible (The Beyond Mix);shit;static;crap;1
Alien Sex Fiend;Possessed;Neutron;asshole;static;ass;3
Alien Sex Fiend;Possessed;Neutron;damn;static;hell;5
Alien Sex Fiend;Possessed;Possessed (Intro);asshole;static;ass;15
Alien Sex Fiend;Possessed;Possessed (Intro);bastard;static;bastard;1
Alien Sex Fiend;Possessed;Possessed (Intro);damn;static;hell;1
Alien Sex Fiend;Possessed;Shit's Coming Down;asshole;static;ass;1
Alien Sex Fiend;Possessed;Shit's Coming Down;fuck;static;fuck;1
Alien Sex Fiend;Possessed;Shit's Coming Down;shit;static;shit;2
Alien Sex Fiend;Possessed;Shit's Coming Down (Monster Mix);asshole;static;ass;34
Alien Sex Fiend;Possessed;Shit's Coming Down (Monster Mix);bitch;static;bitch;2
Alien Sex Fiend;Possessed;Shit's Coming Down (Monster Mix);damn;static;hell;4
